team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
EDM,2017,EDM,2017020456,EDM,TOR,AWAY,20171210,Team Level,other,0.9971,0.9091,0.9,185.0,6.248,0.342,0.638,1.228,0.238,5.131,1.422,0.322,0.342,0.322,8.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,8.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.253,0.089,0.0,0.0,0.0,0.0,10.0,9.0,9.0,0.0,0.217,0.0,0.0,0.559,0.559,0.528,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.003,0.003,0.003
EDM,2017,EDM,2017020456,EDM,TOR,AWAY,20171210,Team Level,all,0.4965,0.6544,0.6765,3600.0,47.591,2.989,3.541,10.545,1.598,31.013,19.313,2.878,2.993,2.882,41.0,28.0,20.0,89.0,0.0,1.0,0.0,7.0,1.0,37.0,23.0,41.0,69.0,2.0,4.0,19.0,29.0,4.0,9.0,57.0,10.0,2.0,1.552,1.025,0.411,0.0,0.0,0.0,87.475,69.0,67.322,6.0,0.833,0.123,0.123,3.699,3.703,3.566,23.06,3.031,1.431,5.432,0.934,11.533,10.638,2.765,3.027,2.761,23.0,10.0,14.0,47.0,1.0,3.0,1.0,6.0,0.0,12.0,11.0,22.0,32.0,4.0,8.0,22.0,14.0,13.0,15.0,21.0,9.0,3.0,0.668,1.183,1.179,0.0,0.0,1.0,47.958,33.0,33.972,12.0,0.31,1.179,1.179,2.162,2.158,2.095
EDM,2017,EDM,2017020456,EDM,TOR,AWAY,20171210,Team Level,5on5,0.5542,0.61,0.6351,2988.0,32.612,2.333,2.049,7.618,1.061,19.475,14.465,2.244,2.337,2.248,26.0,21.0,14.0,61.0,0.0,1.0,0.0,6.0,1.0,20.0,19.0,26.0,47.0,1.0,2.0,15.0,27.0,4.0,8.0,37.0,9.0,1.0,1.191,0.937,0.205,0.0,0.0,0.0,59.475,47.0,45.322,5.0,0.413,0.123,0.123,2.623,2.627,2.525,18.978,1.877,1.143,4.788,0.802,9.797,8.592,1.809,1.873,1.805,21.0,6.0,12.0,39.0,1.0,2.0,1.0,6.0,0.0,10.0,8.0,20.0,26.0,4.0,8.0,18.0,14.0,11.0,15.0,20.0,5.0,2.0,0.667,0.627,0.583,0.0,0.0,1.0,39.958,27.0,27.972,12.0,0.237,0.583,0.583,1.532,1.528,1.51
EDM,2017,EDM,2017020456,EDM,TOR,AWAY,20171210,Team Level,4on5,0.1517,0.1429,0.1667,187.0,0.859,0.206,0.056,0.098,0.032,0.194,0.415,0.206,0.206,0.206,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.206,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.014,0.0,0.0,0.22,0.22,0.22,3.782,1.152,0.278,0.634,0.122,1.726,1.087,0.955,1.152,0.955,1.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.556,0.596,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.07,0.596,0.596,0.627,0.627,0.582
EDM,2017,EDM,2017020456,EDM,TOR,AWAY,20171210,Team Level,5on4,1.0,0.9444,1.0,240.0,7.872,0.109,0.799,1.601,0.268,6.213,3.011,0.107,0.109,0.107,6.0,6.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,6.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,17.0,12.0,12.0,0.0,0.189,0.0,0.0,0.298,0.298,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2017,EDM,2017020470,EDM,CBJ,AWAY,20171212,Team Level,other,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2017,EDM,2017020470,EDM,CBJ,AWAY,20171212,Team Level,all,0.6675,0.5179,0.5402,3600.0,33.542,4.287,2.297,7.21,1.021,17.922,14.264,4.16,4.634,4.489,38.0,9.0,11.0,58.0,7.0,4.0,2.0,4.0,4.0,11.0,17.0,31.0,40.0,4.0,14.0,29.0,12.0,10.0,4.0,36.0,5.0,6.0,1.138,0.514,2.634,2.0,2.0,3.0,64.686,47.0,51.831,1.0,0.514,1.548,1.548,3.253,3.508,3.474,27.965,2.135,1.79,6.031,0.875,16.393,12.776,2.099,1.952,1.919,29.0,11.0,14.0,54.0,2.0,1.0,1.0,6.0,1.0,17.0,13.0,27.0,38.0,6.0,18.0,27.0,25.0,10.0,11.0,33.0,6.0,1.0,1.156,0.661,0.318,1.0,0.0,1.0,48.279,40.0,36.445,3.0,0.368,0.318,0.318,2.185,2.008,1.977
EDM,2017,EDM,2017020470,EDM,CBJ,AWAY,20171212,Team Level,5on5,0.5929,0.4688,0.5,3189.0,26.254,2.712,1.687,6.079,0.813,13.831,11.877,2.589,3.059,2.918,28.0,9.0,8.0,45.0,4.0,3.0,1.0,3.0,4.0,8.0,15.0,24.0,33.0,3.0,12.0,27.0,12.0,9.0,4.0,28.0,5.0,4.0,0.984,0.514,1.213,1.0,2.0,1.0,51.686,37.0,41.831,1.0,0.347,0.995,0.995,2.064,2.319,2.286,25.469,1.862,1.646,5.692,0.799,15.713,11.289,1.84,1.679,1.659,26.0,11.0,14.0,51.0,2.0,1.0,1.0,6.0,1.0,16.0,11.0,24.0,35.0,6.0,18.0,20.0,23.0,9.0,11.0,32.0,4.0,1.0,1.122,0.421,0.318,1.0,0.0,1.0,45.279,37.0,33.445,3.0,0.336,0.318,0.318,1.879,1.701,1.686
EDM,2017,EDM,2017020470,EDM,CBJ,AWAY,20171212,Team Level,4on5,1.0,1.0,1.0,17.0,0.75,0.062,0.036,0.122,0.024,0.249,0.508,0.062,0.062,0.062,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.062,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDM,2017,EDM,2017020470,EDM,CBJ,AWAY,20171212,Team Level,5on4,0.8467,0.8,0.75,261.0,6.538,1.513,0.574,1.009,0.183,3.841,1.879,1.51,1.513,1.51,9.0,0.0,3.0,12.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.092,0.0,1.421,0.0,0.0,2.0,12.0,9.0,9.0,0.0,0.159,0.553,0.553,1.119,1.119,1.118,2.496,0.274,0.144,0.34,0.075,0.68,1.487,0.26,0.274,0.26,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.034,0.24,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.032,0.0,0.0,0.306,0.306,0.291
EDM,2017,EDM,2017020488,EDM,NSH,HOME,20171214,Team Level,other,0.0298,0.6667,0.5,47.0,0.618,0.02,0.057,0.103,0.021,0.592,0.206,0.02,0.02,0.02,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.014,0.0,0.0,0.035,0.035,0.035,0.862,0.652,0.026,0.044,0.02,0.187,0.071,0.652,0.652,0.652,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.652,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.015,0.0,0.0,0.667,0.667,0.667
EDM,2017,EDM,2017020488,EDM,NSH,HOME,20171214,Team Level,all,0.4831,0.6286,0.6211,3600.0,41.665,3.15,3.005,10.057,1.413,24.467,16.909,3.066,2.976,2.896,46.0,13.0,29.0,88.0,0.0,2.0,0.0,15.0,0.0,21.0,21.0,46.0,59.0,4.0,8.0,26.0,24.0,6.0,13.0,47.0,10.0,2.0,1.511,1.007,0.632,0.0,0.0,0.0,81.619,59.0,55.433,7.0,0.666,0.43,0.43,3.385,3.179,3.115,25.016,3.37,1.561,5.381,0.778,13.175,11.736,3.316,3.588,3.534,23.0,13.0,16.0,52.0,4.0,0.0,0.0,8.0,0.0,7.0,17.0,19.0,32.0,4.0,8.0,32.0,21.0,8.0,13.0,26.0,7.0,3.0,0.863,0.735,1.772,1.0,0.0,3.0,58.475,36.0,39.965,11.0,0.341,0.0,0.0,3.71,3.965,3.909
EDM,2017,EDM,2017020488,EDM,NSH,HOME,20171214,Team Level,5on5,0.5333,0.5913,0.5733,3018.0,29.941,2.08,2.03,7.272,0.994,18.105,12.52,2.043,1.907,1.873,31.0,12.0,25.0,68.0,0.0,1.0,0.0,12.0,0.0,15.0,15.0,31.0,43.0,2.0,4.0,21.0,22.0,6.0,13.0,35.0,7.0,1.0,1.102,0.721,0.257,0.0,0.0,0.0,61.619,43.0,39.433,7.0,0.412,0.055,0.055,2.437,2.232,2.191,22.171,1.82,1.453,5.169,0.717,12.409,10.431,1.815,2.038,2.033,20.0,12.0,15.0,47.0,2.0,0.0,0.0,8.0,0.0,6.0,16.0,18.0,30.0,3.0,6.0,26.0,18.0,6.0,10.0,24.0,7.0,1.0,0.846,0.735,0.238,1.0,0.0,1.0,53.475,32.0,35.965,9.0,0.301,0.0,0.0,2.121,2.376,2.37
EDM,2017,EDM,2017020488,EDM,NSH,HOME,20171214,Team Level,4on5,0.0468,0.5,0.5,156.0,1.494,0.044,0.051,0.18,0.036,0.446,1.243,0.044,0.044,0.044,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.012,0.0,0.0,0.057,0.057,0.057,1.683,0.897,0.071,0.158,0.031,0.569,0.274,0.847,0.897,0.847,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.015,0.0,0.881,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.022,0.0,0.0,0.918,0.918,0.869
EDM,2017,EDM,2017020488,EDM,NSH,HOME,20171214,Team Level,5on4,0.999,0.9375,0.9286,379.0,9.612,1.005,0.867,2.501,0.362,5.325,2.94,0.958,1.005,0.958,12.0,1.0,2.0,15.0,0.0,1.0,0.0,3.0,0.0,5.0,4.0,12.0,13.0,1.0,2.0,2.0,2.0,0.0,0.0,9.0,3.0,1.0,0.344,0.285,0.375,0.0,0.0,0.0,15.0,13.0,13.0,0.0,0.227,0.375,0.375,0.856,0.856,0.833,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.002,0.0,0.0,0.003,0.003,0.003
EDM,2017,EDM,2017020496,EDM,MIN,AWAY,20171216,Team Level,other,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.014,0.046,0.143,0.021,0.541,0.234,0.014,0.014,0.014,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.012,0.0,0.0,0.026,0.026,0.026
EDM,2017,EDM,2017020496,EDM,MIN,AWAY,20171216,Team Level,all,0.4096,0.5094,0.494,3600.0,29.668,1.835,2.315,6.835,0.977,16.908,12.13,1.75,1.964,1.871,29.0,12.0,13.0,54.0,3.0,2.0,1.0,5.0,1.0,15.0,15.0,26.0,38.0,4.0,8.0,32.0,15.0,7.0,3.0,32.0,7.0,2.0,0.622,0.65,0.564,0.0,2.0,1.0,56.228,41.0,42.589,2.0,0.551,0.36,0.36,2.026,2.136,2.115,29.265,2.645,2.01,6.717,0.963,16.069,13.595,2.447,2.579,2.382,31.0,11.0,10.0,52.0,2.0,3.0,0.0,10.0,0.0,9.0,18.0,29.0,40.0,6.0,12.0,29.0,6.0,6.0,5.0,33.0,5.0,4.0,0.763,0.602,1.28,2.0,0.0,0.0,49.403,42.0,39.971,3.0,0.45,1.061,1.061,2.034,1.964,1.923
EDM,2017,EDM,2017020496,EDM,MIN,AWAY,20171216,Team Level,5on5,0.5743,0.4737,0.4576,2489.0,19.871,1.588,1.293,4.879,0.613,10.878,7.75,1.506,1.718,1.626,18.0,9.0,9.0,36.0,2.0,1.0,1.0,5.0,1.0,9.0,9.0,16.0,25.0,4.0,8.0,21.0,13.0,5.0,2.0,19.0,6.0,2.0,0.471,0.554,0.564,0.0,1.0,1.0,38.228,27.0,28.589,2.0,0.271,0.329,0.329,1.531,1.641,1.627,22.084,1.177,1.289,5.343,0.717,12.818,10.657,1.151,1.11,1.086,24.0,8.0,8.0,40.0,2.0,1.0,0.0,9.0,0.0,7.0,13.0,22.0,30.0,3.0,6.0,21.0,5.0,4.0,4.0,29.0,2.0,1.0,0.665,0.221,0.29,2.0,0.0,0.0,37.403,32.0,29.971,2.0,0.262,0.29,0.29,1.148,1.078,1.071
EDM,2017,EDM,2017020496,EDM,MIN,AWAY,20171216,Team Level,4on5,0.0671,0.2222,0.2222,373.0,1.66,0.101,0.054,0.138,0.045,0.359,1.303,0.101,0.101,0.101,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.005,0.096,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.013,0.0,0.0,0.114,0.114,0.114,5.425,1.404,0.626,1.119,0.196,2.482,1.172,1.232,1.404,1.232,5.0,2.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,5.0,7.0,3.0,6.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.034,0.381,0.99,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.165,0.771,0.771,0.799,0.799,0.766
EDM,2017,EDM,2017020496,EDM,MIN,AWAY,20171216,Team Level,5on4,0.7436,0.8889,0.8571,598.0,8.137,0.145,0.968,1.818,0.32,5.671,3.078,0.143,0.145,0.143,9.0,3.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,9.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,16.0,12.0,12.0,0.0,0.267,0.031,0.031,0.381,0.381,0.374,1.027,0.05,0.049,0.113,0.029,0.228,1.532,0.05,0.05,0.05,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.011,0.0,0.0,0.061,0.061,0.061
EDM,2017,EDM,2017020515,EDM,S.J,HOME,20171218,Team Level,other,0.5129,0.2857,0.5,190.0,1.011,0.717,0.028,0.026,0.025,0.144,1.06,0.716,0.717,0.716,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.001,0.0,0.716,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.007,0.0,0.0,0.724,0.724,0.721,1.606,0.681,0.095,0.171,0.042,0.78,0.231,0.681,0.681,0.681,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.069,0.0,0.612,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.039,0.0,0.0,0.72,0.72,0.72
EDM,2017,EDM,2017020515,EDM,S.J,HOME,20171218,Team Level,all,0.5289,0.4771,0.5,3600.0,26.944,3.687,1.943,5.891,0.758,13.39,11.331,3.659,3.662,3.634,29.0,8.0,15.0,52.0,5.0,0.0,0.0,4.0,0.0,16.0,12.0,24.0,32.0,3.0,6.0,32.0,29.0,6.0,19.0,23.0,8.0,6.0,0.698,1.056,1.933,2.0,1.0,2.0,52.042,37.0,37.427,13.0,0.412,0.0,0.0,4.099,4.069,4.033,26.143,3.284,1.672,5.708,0.78,14.733,10.822,3.26,3.304,3.279,21.0,16.0,20.0,57.0,3.0,2.0,1.0,6.0,1.0,9.0,16.0,18.0,34.0,3.0,6.0,36.0,9.0,6.0,9.0,28.0,6.0,3.0,0.81,0.763,1.712,1.0,1.0,1.0,56.292,37.0,36.616,6.0,0.37,0.916,0.916,2.738,2.762,2.737
EDM,2017,EDM,2017020515,EDM,S.J,HOME,20171218,Team Level,5on5,0.6238,0.4891,0.5156,3050.0,24.471,2.759,1.814,5.532,0.698,12.435,9.761,2.731,2.734,2.707,25.0,8.0,12.0,45.0,4.0,0.0,0.0,3.0,0.0,16.0,10.0,21.0,29.0,2.0,4.0,27.0,28.0,5.0,13.0,21.0,7.0,5.0,0.669,0.873,1.217,2.0,1.0,1.0,45.042,33.0,33.427,10.0,0.382,0.0,0.0,3.141,3.111,3.077,21.514,1.664,1.428,5.062,0.671,12.706,9.47,1.642,1.684,1.662,17.0,14.0,16.0,47.0,2.0,1.0,0.0,6.0,1.0,7.0,14.0,15.0,29.0,2.0,4.0,29.0,9.0,6.0,7.0,24.0,6.0,1.0,0.68,0.763,0.221,1.0,1.0,0.0,46.292,31.0,30.616,5.0,0.292,0.038,0.038,1.918,1.942,1.917
EDM,2017,EDM,2017020515,EDM,S.J,HOME,20171218,Team Level,4on5,0.0,0.2,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.885,0.12,0.382,0.044,1.029,0.539,0.883,0.885,0.883,3.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.007,0.0,0.879,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.033,0.879,0.879,0.04,0.04,0.04
EDM,2017,EDM,2017020515,EDM,S.J,HOME,20171218,Team Level,5on4,0.7932,0.8,0.6667,240.0,1.462,0.211,0.101,0.332,0.036,0.811,0.51,0.211,0.211,0.211,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.028,0.183,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.024,0.0,0.0,0.235,0.235,0.235,0.704,0.055,0.029,0.092,0.023,0.219,0.583,0.055,0.055,0.055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.006,0.0,0.0,0.061,0.061,0.061
EDM,2017,EDM,2017020536,EDM,STL,HOME,20171221,Team Level,other,0.6053,0.6667,0.5,120.0,0.734,0.023,0.035,0.144,0.016,0.345,0.436,0.023,0.023,0.023,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.008,0.0,0.0,0.032,0.032,0.032,0.761,0.015,0.024,0.236,0.024,0.334,0.367,0.015,0.015,0.015,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.006,0.0,0.0,0.021,0.021,0.021
EDM,2017,EDM,2017020536,EDM,STL,HOME,20171221,Team Level,all,0.4572,0.528,0.5053,3600.0,33.767,2.505,2.325,7.142,1.015,19.931,15.083,2.475,2.406,2.377,35.0,13.0,18.0,66.0,3.0,0.0,0.0,9.0,1.0,11.0,24.0,32.0,45.0,2.0,4.0,28.0,25.0,9.0,17.0,38.0,10.0,0.0,1.375,1.13,0.0,1.0,2.0,0.0,64.276,48.0,46.751,9.0,0.488,0.0,0.0,2.994,2.876,2.841,33.93,2.974,2.237,7.885,1.114,17.958,14.832,2.878,3.125,3.024,36.0,11.0,12.0,59.0,2.0,4.0,0.0,12.0,1.0,18.0,10.0,34.0,45.0,3.0,8.0,28.0,31.0,6.0,10.0,37.0,7.0,3.0,1.133,1.038,0.803,1.0,1.0,0.0,60.955,47.0,48.6,6.0,0.465,0.688,0.688,2.751,2.89,2.846
EDM,2017,EDM,2017020536,EDM,STL,HOME,20171221,Team Level,5on5,0.4424,0.5098,0.4938,3000.0,28.545,2.174,1.917,5.977,0.833,16.264,12.834,2.15,2.075,2.052,30.0,10.0,12.0,52.0,3.0,0.0,0.0,7.0,1.0,8.0,21.0,27.0,37.0,2.0,4.0,23.0,24.0,8.0,12.0,30.0,10.0,0.0,1.045,1.13,0.0,1.0,2.0,0.0,50.276,40.0,38.751,8.0,0.394,0.0,0.0,2.569,2.451,2.424,29.843,2.74,1.886,7.063,0.986,15.96,12.364,2.649,2.891,2.795,31.0,10.0,9.0,50.0,2.0,3.0,0.0,11.0,1.0,15.0,9.0,29.0,39.0,3.0,8.0,22.0,27.0,4.0,9.0,32.0,6.0,3.0,1.056,0.881,0.803,1.0,1.0,0.0,51.955,41.0,42.6,6.0,0.384,0.664,0.664,2.461,2.6,2.562
